"accuracy_metric_score","annotation_id","annotation_notes","annotator","context","created_at","factuality_subtype_choice","faithfulness_subtype_choice","generated_answer","hallucination_subtype","hallucination_type","high_temp_samples","id","is_correct","lead_time","question","reference_answers","selected_for_annotation","updated_at"
0.0,499,"","1","","2025-04-15T08:21:18.785464Z","A3_DiagnosticCriteriaDefinition","","LY2140023","","","[""AstraZeneca"",""LY2127399"",""BAY 43-9006"",""Daclizumab"",""6-aminoquinoline"",""LY233706"",""Osimertinib"",""Sacituzumab govitecan"",""AZD3146"",""Vedolizumab""]","54f35ad864850a5854000004",False,88.119,"LY450139 is investigational name of which drug?","[""semagacestat""]",True,"2025-04-15T08:21:18.785484Z"
0.0,500,"","1","","2025-04-15T08:21:53.203500Z","A3_DiagnosticCriteriaDefinition","","Xanthomonas axonopodis pv. axonopodis","","","[""Xanthomonas malvae"",""Xanthomonas axonopodis pv. oryzae"",""Xylella fastidiosa"",""Xanthomonas syzygii"",""Xylella fastidiosa"",""Xanthomonas axonopodis pv. axonopodis"",""Fusarium solani"",""Xylella fastidiosa"",""Fusarium sporangiosa"",""Xylella fastidiosa""]","56b7083376d8bf8d13000001",False,34.174,"What is the causative agent of the ""Panama disease"" affecting bananas?","[""Fusarium oxysporum f. sp. cubense""]",True,"2025-04-15T08:21:53.203518Z"
0.0,501,"","1","","2025-04-15T08:22:32.401077Z","A3_DiagnosticCriteriaDefinition","","CYP1A1 and CYP1A2","","","[""cytochrome P450 (CYP)"",""CYP1A2 and CYP11B1"",""COMT, MAO-A, MAO-B"",""CYP1A2 and CYP1B1"",""OCH"",""adrenoleukodystrophy (ALD)"",""CYP1A1 and CYP1A2"",""dopamine"",""Arylalkyleneglycol O-methyltransferases"",""CYP1A1""]","589c215778275d0c4a00003c",False,38.949,"Which enzymes synthesize catecholamines in adrenal glands?","[""Tyrosine Hydroxylase"",""Aromatic L-amino acid decarboxylase"",""Dopamine β-hydroxylase"",""Phenylethanolamine N-methyltransferase""]",True,"2025-04-15T08:22:32.401096Z"
0.0,502,"","1","","2025-04-15T08:22:45.853382Z","","","Inhibits CYP3A4","","","[""inhibition"",""inhibition of CYP3A4"",""CYP3A4 is inhibited by grapefruit juice"",""Increases CYP3A4"",""increases metabolism of statins"",""decreased activity"",""A 50% decrease in induction of CYP3A4"",""decrease"",""Inhibits CYP3A4"",""CYP3A4 enzyme is inhibited by grapefruit juice.""]","62058198c9dfcb9c09000030",False,13.186,"What is the effect of grapefruit juice on CYP3A4?","[""Inhibitory""]",True,"2025-04-15T08:22:45.853401Z"
0.0,503,"","1","","2025-04-15T08:24:06.935608Z","","A2_InstructionMisinterpretation","florbetapir and flutemetamol","","","[""Pittsburgh compound B and Pittsburgh compound T"",""amyloid beta-peptide (1-42)"",""fluorine-18 fluorodeoxyglucose (F18 FDG)"",""flavin-containing monooxygenases (FMOs) and sulfotransferases (SULTs)"",""florbetapir and flutemetamol"",""Phosphoramide mustards"",""11C-N-methyl-2-deoxyglucose ( 11C- 2-DG) and 18F-florbetapir"",""florbetapir and flutemetamol"",""Glutamate, Lacampot, PCB's, 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)"",""florbetapir""]","5311bf53e3eabad021000006",False,80.838,"Which are the biotracers used for detection of Alzheimer's disease using PET?","[""Pittsburgh compound B"",""Florbetaben (BAY 94-9172)"",""Florbetapir F 18 (18F-AV-45)"",""18F flutemetamol (flute)""]",True,"2025-04-15T08:24:06.935626Z"
0.0,504,"","1","","2025-04-15T08:24:42.082972Z","A3_DiagnosticCriteriaDefinition","","yes","","","[""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes""]","5a7d50d0faa1ab7d2e000016",False,34.892,"Is ACI-35 a passive vaccine?","[""no""]",True,"2025-04-15T08:24:42.082989Z"
0.0,505,"","1","","2025-04-15T08:25:16.001632Z","A3_DiagnosticCriteriaDefinition","","13q14.3","","","[""15 and 21"",""12 and 17"",""11q23"",""17q12, 16p13"",""6q22"",""12 and 13"",""18, 3, 13"",""4"",""8p, 8q, 11q, 13q, 14q, 17p, 19q"",""21 and 22""]","5312280ce3eabad02100000a",False,33.66,"Abnormalities in which chromosomes were linked to the Moyamoya disease?","[""3"",""6"",""8"",""12"",""15"",""17"",""21"",""X"",""Y""]",True,"2025-04-15T08:25:16.001649Z"
0.0,506,"","1","","2025-04-15T08:33:20.698131Z","A3_DiagnosticCriteriaDefinition","","10","","","[""11"",""16"",""7"",""5"",""7"",""18"",""10"",""5"",""54"",""57""]","593fe5c270f9fc6f0f000021",False,484.448,"How many PML isoforms exist in the human genome?","[""7, designated I to VII"",""I-VII""]",True,"2025-04-15T08:33:20.698153Z"
0.0,507,"","1","","2025-04-15T08:34:42.165479Z","","A2_InstructionMisinterpretation","Influenza vaccines","","","[""BCG, measles, mumps, rubella, diphtheria, tetanus, polio, varicella, pneumococcal, and Haemophilus influenzae B (Hib"",""Fluzone, FLUAD, Fluarix, Fluzone HD"",""Influenza A (H3N2), Influenza B"",""A(H2N2)"",""Haemophilus influenza type B, H1N1 (Swine), H5N1, H7N7, H7N9, H9N2, H3N2, H10N7"",""A\/USSR\/2134, A\/Puerto Rico\/8\/67, A\/Copenhagen\/2\/52, A\/Sweden\/15\/57, A\/Tun"",""1950s H1N1, 1976 H1N1, 1988 H1N1, 1996 H1N1, 1999 H1N1"",""Aventis Pasteur, Chiron, GlaxoSmithKline, Pasteur Merieux Connaught, Ribi, Serum Institute of India, Sanofi, Vaxis"",""Haemophilus influenza type b vaccine, Influenza vaccine, Influenza A, Influenza B, Influenza vaccine, Influenza virus subunit vaccine, Influenza virus, Pne"",""Haemophilus influenzae type b, bacterial conjugate vaccine, diphtheria toxoid, acellular pertussis vaccine, inactivated whole-cell pertussis vaccine, inactivated Ha""]","5e29f732aa19d74431000003",False,81.214,"List as many European influenza vaccines as possible.","[""Vaxigrip"",""Begrivac"",""Influsplit"",""Influvac"",""Agrippal"",""Fluvirin""]",True,"2025-04-15T08:34:42.165497Z"
0.0,508,"","1","","2025-04-15T08:35:46.658722Z","B1_StatisticalEpidemiological","","14","","","[""23"",""16"",""18"",""34"",""200"",""22"",""2236"",""482"",""15"",""282""]","57090c33cf1c325851000013",False,64.246,"How many genes are imprinted in the human genome?","["" fewer than 100""]",True,"2025-04-15T08:35:46.658753Z"
0.0,509,"","1","","2025-04-15T08:36:26.259160Z","","A2_InstructionMisinterpretation","","","","[""chills, sweating, fever, chills, sweating, fever"",""Hyponatraemia, hypocalcaemia, myoclonus"",""Chest pain"",""painless, gradual progression, associated with chronic inflammation, increased risk of developing other diseases such as asthma, osteoporosis, and kidney disease, often starts at age 50"","""","""",""Chest pain, anxiety, abdominal pain, diarrhea, nausea"",""1. erythema"",""fever, enlarged lymph nodes, skin rash, neurologic problems, anemia, and gastrointestinal bleeding"",""Abdominal pain""]","56be1723ef6e39474100000c",False,39.354,"List symptoms of Gradenigo's syndrome.","[""otitis media"",""deep facial pain"",""abducens nerve paralysis""]",True,"2025-04-15T08:36:26.259178Z"
0.0,510,"","1","","2025-04-15T08:37:11.984788Z","","","iatrogenic disease is a disease that is caused by a medical intervention.","","","[""an induced disease, which is usually due to the use of a medication"",""iatrogenic disease is disease caused by a medical procedure."",""a condition brought on by the administration of a drug or treatment"",""iatrogenic disease is a disease that is the direct result of medical treatment"",""the medical treatment of a disease through administration of medication"",""an adverse health effect that results from a medication, a medical procedure, a medical device, or a medical practice."",""iatrogenic disease is a term that refers to disease that occurs due to medical treatments"",""It is defined as disease that results from a medical procedure."",""The use of medicine or surgery to treat a disease, or a disease to treat a symptom."",""the disease caused or aggravated by a medical treatment""]","58a342e760087bc10a00001c",False,45.493,"Can you define iatrogenic disease?","[""illness caused by treatment""]",True,"2025-04-15T08:37:11.984807Z"
0.0,511,"","1","","2025-04-15T08:38:48.446135Z","A3_DiagnosticCriteriaDefinition","","epithelial cells","","","[""smooth muscle cells"",""in the nucleus"",""neurons"",""sperm cells"",""T cells"",""cardiomyocytes"",""skeletal muscle cells"",""skeletal muscle"",""squamous epithelium of the respiratory tract"",""epithelial cells""]","56ed27202ac5ed145900000c",False,96.195,"In which cells are A-type lamins expressed?","[""late differentiating primary cells""]",True,"2025-04-15T08:38:48.446153Z"
0.0,512,"","1","","2025-04-15T08:40:16.603474Z","","","K-ras is a proto-oncogene that is activated by mutations in the codon 12 and 13.","","","[""K-ras gene activation by mutation or promoter hypermethylation"",""Differential binding of Ras to the guanine nucleotide exchange factor C3G."",""K-ras mutations are associated with oncogene addiction."",""K-ras mutations lead to abnormal activation of the MEK-ERK signalling pathway"",""K-ras activation induces cell cycle arrest and apoptosis, thus avoiding tumor progression"",""The phosphorylation of Ras at serine 12"",""activation of PI3K"",""K-ras mutations lead to the overexpression of p16, p53, and NF-κB, resulting in activation of the CDK4\/CDK6 complex."",""K-ras is a transcriptional activator."",""mutation""]","5177def18ed59a060a000034",False,87.918,"Which is the molecular mechanism underlying K-ras alterations in carcinomas?","[""Point mutations""]",True,"2025-04-15T08:40:16.603492Z"
0.0,513,"","1","","2025-04-15T08:40:53.461242Z","A3_DiagnosticCriteriaDefinition","","Osteoarthritis, Hair loss, Hyperuricemia","","","[""Dysostosis multiplex, arthropathy and alkaptonuria"",""Gout, Osteoarthritis, Hair loss"",""Briefly describe the disease."",""osteoporosis, osteopenia, hyperuricosuria."",""Metalloproteinase deficiency"",""Bluish Discoloration, Rhizomelic Dysplasia and Hypertrophic Osteoarthropathy"",""Metacarpal hypoplasia, Morgagnian hypoplasia, Osteopenia"",""Gross cataract, renal disease, skeletal changes"",""1. Alkaptonuria 2. Homocystinuria 3. Oculocerebrorenal Syndrome"",""Hyperuricosuria, Hypogonadotropic hypogonadism, Osteopetrosis""]","5e2f972bfbd6abf43b000030",False,36.609,"List Alkaptonuria Triad.","[""homogentisic aciduria"",""ochronosis"",""arthritis""]",True,"2025-04-15T08:40:53.461258Z"
0.0,514,"","1","","2025-04-15T08:41:33.077113Z","Factuality_Other","","ChIPseeker","","","[""HistoneChip"",""HOMER"",""Enrichr"",""NetProphet"",""RSEM"",""Cistrome"",""Rocco"",""ChIPseeqr"",""ChIPseeQR"",""Cite2""]","587e0116ae05ffb474000002",False,39.341,"Which tool is available for predicting regulatory interactions from ChIP-seq data?","[""CisMapper""]",True,"2025-04-15T08:41:33.077132Z"
0.0,515,"","1","","2025-04-15T08:42:09.440456Z","A3_DiagnosticCriteriaDefinition","","in the nucleus","","","[""Nasopharynx"",""vascular endothelial cells"",""Nerve endings"",""on the nuclear envelope"",""in the nucleus"",""in the nucleus"",""at the tip of the mature erythrocyte"",""Liver"",""in cancer cells"",""in squamous epithelial cells""]","5ac09a7b19833b0d7b000001",False,36.103,"Where is the EpCam protein mainly located?","[""transmembrane expression""]",True,"2025-04-15T08:42:09.440473Z"
0.0,516,"","1","","2025-04-15T08:43:44.847976Z","A3_DiagnosticCriteriaDefinition","","a condition characterized by memory loss and cognitive impairment","","","[""A syndrome caused by the use of psychotropic medication for depression or anxiety."",""Memory loss"",""A term used to describe the cognitive impairment in people who suffer from dementia."",""lack of concentration"",""a state of deterioration in cognitive function associated with aging, brain injury, or degenerative disease"",""a disorder that causes people with Alzheimer's disease to forget the purpose of a task."",""a cognitive impairment related to dementia with Lewy bodies"",""is characterized by memory problems, confusion, disorientation, fatigue, impaired judgment, and inability to concentrate, including memory problems"",""chemo brain"",""a syndrome characterized by the subject's inability to retain memories""]","58efa1b870f9fc6f0f000003",False,95.165,"What is a ""chemobrain""?","[""The term \""chemobrain\"" is sometimes used to denote deficits in neuropsychological functioning that may occur as a result of cancer treatment.""]",True,"2025-04-15T08:43:44.847993Z"
0.0,517,"","1","","2025-04-15T08:44:25.962622Z","A3_DiagnosticCriteriaDefinition","","elongation","","","[""elongation"",""transcriptional elongation"",""H3K4me3 is associated with elongation of transcription."",""elongation"",""Both"",""transcriptional elongation"",""Transcriptional elongation"",""elongation"",""elongation"",""transcriptional elongation""]","512d2fff5274a5fb07000006",False,40.839,"Is the H3K4me3 histone mark related to transcriptional initiation or elongation?","[""transcriptional initiation""]",True,"2025-04-15T08:44:25.962641Z"
0.0,518,"","1","","2025-04-15T08:46:07.083116Z","B2_FabricatedEntityGuideline","","UCEB","","","[""5UTR"",""UCE1"",""19-bp UCE"",""59201"",""UCE1"",""22"",""62335"",""SINE B1042"",""FRT2A"",""5S""]","5c580aff07647bbc4b00001a",False,100.88,"Which ultraconserved element is associated with Embryonic Stem Cells (ESC) self-renewal?","[""T-UCstem1""]",True,"2025-04-15T08:46:07.083133Z"
0.0,519,"","1","","2025-04-15T08:47:31.669206Z","","A2_InstructionMisinterpretation","","","","[""v12"",""updated"","""",""add, update, remove"","""","""",""v20200620"",""1. The JASPAR 2020 dataset includes updated profiles of 535 transcription factor binding sites. These profiles contain new features, new names, new sites, new variants, and new experimental data."",""JASPAR 2020 updates"",""""]","60296ace1cb411341a000115",False,84.337,"List updates for JASPAR 2020","[""245 new PFMs (169 for vertebrates, 42 for plants, 17 for nematodes, 10 for insects, and 7 for fungi)"",""156 PFMs were updated (125 for vertebrates, 28 for plants and 3 for insects)"",""A novel collection of unvalidated TF-binding profiles for which curators did not find orthogonal supporting evidence in the literature was added"",""Dedicated web form to engage the community in the curation of unvalidated TF-binding profiles"",""A Q&A forum was created to ease the communication between the user community and JASPAR curators"",""The genomic tracks, inference tool, and TF-binding profile similarity clusters were updated""]",True,"2025-04-15T08:47:31.669223Z"
0.0,520,"","1","","2025-04-15T08:48:28.520724Z","A3_DiagnosticCriteriaDefinition","","Ligamentum flavum","","","[""Anterior superior iliac spine"",""Ligamentum flavum"",""anterior longitudinal ligament"",""anterior longitudinal ligament"",""Anterior cruciate ligament"",""Anterior longitudinal ligament"",""anterior cruciate ligament (ACL)"",""Obturator"",""lateral collateral ligament"",""Sacroiliac ligament""]","5a6f98e6b750ff445500005d",False,56.61,"Which ligament is most commonly injured in dashboard injury?","[""Posterior cruciate ligament""]",True,"2025-04-15T08:48:28.520741Z"
0.0,521,"","1","","2025-04-15T08:50:11.413718Z","A3_DiagnosticCriteriaDefinition","","Sjögren's syndrome","","","[""rheumatoid arthritis"",""lupus"",""Sweet's syndrome"",""hepatitis C"",""Sjögren's syndrome"",""T cell-mediated autoimmune diseases"",""Kawasaki disease"",""Sjögren's syndrome"",""Muckle-Wells syndrome"",""Behcet's disease""]","62190bac3a8413c653000034",False,102.643,"Which disease is associated with X-linked recessive TLR7 deficiency?","[""critical COVID-19 pneumonia""]",True,"2025-04-15T08:50:11.413735Z"
0.0,522,"","1","","2025-04-15T08:51:51.044926Z","A3_DiagnosticCriteriaDefinition","","DESeq, edgeR, limma, RSEM, and Cufflinks","","","[""DESeq, edgeR, limma, DESeq2, RUVSeq"",""DESeq, DESeq2, EdgeR, EdgeR2, EdgeR_with_per_sample_normalization, FeatureCounts, FeatureCounts2, FPKM-Affy, FPKM-Affy2, FPK"",""gene-wise, per-gene, per-sample, per-sample with controls, and per-sample with controls using DESeq2."",""1) DESeq2, 2) edgeR, 3) DESeq, 4) featureCounts, 5) RSEM"",""DESeq"",""Cufflinks, kallisto, StringTie, Salmon, tximport"",""DESeq, kallisto, rsem, tximport, featureCounts"",""DESeq2, EdgeR, Cufflinks, Kallisto, and Salmon"",""1. DESeq2 2. edgeR 3. Limma 4. t-test 5. FPKM"",""1) Kallisto, 2) StringTie, 3) Cufflinks, 4) Salmon, 5) Subread""]","5354f289288f4dae47000008",False,99.385,"Name five programs for transcript quantification from RNASeq experiments","[""Cufflinks"",""RSEM"",""Flux Capacitor"",""Mitie"",""Miso"",""Tigar"",""Montebello"",""Drut"",""Traph"",""Pome"",""IsoformEx"",""Neuma""]",True,"2025-04-15T08:51:51.044951Z"
0.0,523,"","1","","2025-04-15T08:52:35.628204Z","B2_FabricatedEntityGuideline","","Pseudomonas aeruginosa, Pseudomonas fluorescens, Pseudomonas putida, Pseudomonas stutzeri, Pseudomonas putida, Pseudomon","","","[""Aquibacterium"",""Amycolatopsis, Brevibacillus, Brevibacillus, Burkholderia, Citrobacter, Enterobacter, Erwinia, Erwinia, Fusobacterium, Gord"",""Staphylococcus aureus, Streptomyces, and Pseudomonas spp."",""Thiobacillus ferrooxidans, Thiobacillus spp., Pseudomonas spp., Saccharomyces spp."",""Corynebacterium, Propionibacterium, Lactobacillus, Bacillus, Pseudomonas, Burkholderia, Brevibacterium, Streptomyces, and"",""Micromonospora echinulata"",""Klebsiella pneumoniae"",""Pseudomonas syringae, Sphingomonas paucimobilis, Pseudomonas fluorescens, Stenotrophomonas maltophilia, Burkholderia"",""Bacillus subtilis"",""Bacillus subtilis""]","530a3e18970c65fa6b000005",False,44.349,"List bacteria that may be useful in uranium bioremediation.","[""Betaproteobacteria"",""Firmicutes"",""Geobacter"",""Shewanella oneidensis"",""Pseudomonas aeruginosa"",""Anaeromyxobacter dehalogenans"",""strain Rf4T""]",True,"2025-04-15T08:52:35.628223Z"
0.0,524,"","1","","2025-04-15T08:53:29.554348Z","A3_DiagnosticCriteriaDefinition","","Nuclear receptor corepressors","","","[""ARID1A and PRMT2"",""p300, PCAF, CBP, MCM7 and p300"",""Hsp90-related 2 (Hsp90-R2) and Hsp90-related 1 (Hsp90-R1)"",""Nuclear receptors and PAX-2"",""p300\/CBP"",""GSK3-β and the transcriptional coactivator NFATc2"",""GATA-1 and YY1"",""Hsp90, CBP and p300"",""Yap1"",""CBP\/p300""]","56d1e23c67f0cb3d66000009",False,53.679,"Which are the coactivators of the Yes-associated protein (yap)?","[""Tead (TEA domain) transcription factors.""]",True,"2025-04-15T08:53:29.554365Z"
0.0,525,"","1","","2025-04-15T08:54:55.641178Z","A3_DiagnosticCriteriaDefinition","","yes","","","[""yes"",""yes"",""no"",""yes"",""no"",""yes"",""yes"",""yes"",""no"",""yes""]","517a8a718ed59a060a00003e",False,85.828,"Does triiodothyronine stimulate red blood cell sodium potassium pump?","[""no""]",True,"2025-04-15T08:54:55.641195Z"
0.0,526,"","1","","2025-04-15T08:55:56.952774Z","A3_DiagnosticCriteriaDefinition","","nanostring","","","[""R packages for NanoString data"",""dplyr, readr, stringr, stringi, ggrepel, ggrepel, ggplot2, plyr, purrr, scales, tidyr, purrr, dplyr, rmarkdown, kableExtra, htmlwidgets"",""bioconductor\/Biobase"","""",""NanoSim"","""","""",""nbnano"",""nsobj"",""nass""]","5c6c46677c78d69471000035",False,61.058,"List available R packages for processing NanoString data","[""NanoStringNorm"",""NanoStringNormCNV""]",True,"2025-04-15T08:55:56.952792Z"
0.0,527,"","1","","2025-04-15T09:03:42.302846Z","A3_DiagnosticCriteriaDefinition","","CGRP monoclonal antibody and CGRP antibody","","","[""OPKO Health Inc"",""Anti-CGRP1"",""Anti-NGF and anti-NGF-IgG"",""Eptinezumab and Natalizumab"",""RINVOQ (Jakavi) and DUPHAT"",""Bimatoprost"",""ONO-5058 and ONO-4543"",""Gilenya and Ocrevus"",""2018-01040702, 2018-00936390"",""Vascepa and Pradaxa""]","6028fc001cb411341a000102",False,465.073,"Which two antibodies directed towards the CGRP ligand, were approved by the FDA in September 2018.","[""Fremanezumab"",""Galcanezumab""]",True,"2025-04-15T09:03:42.302864Z"
0.0,528,"","1","","2025-04-15T09:04:12.331207Z","A2_ContraindicationIndication","","yes","","","[""no"",""yes"",""no"",""yes"",""no"",""yes"",""yes"",""yes"",""yes"",""yes""]","61fa9a60c9dfcb9c09000007",False,29.788,"Should istiratumab be used for Pancreatic Cancer?","[""no""]",True,"2025-04-15T09:04:12.331225Z"
0.0,529,"","1","","2025-04-15T09:04:41.134535Z","A3_DiagnosticCriteriaDefinition","","yes","","","[""no"",""yes"",""yes"",""yes"",""yes"",""no"",""yes"",""yes"",""yes"",""yes""]","58dd054c8acda34529000024",False,28.557,"Do circRNAs remain untranslated?","[""no""]",True,"2025-04-15T09:04:41.134553Z"
0.0,530,"","1","","2025-04-15T09:05:08.846803Z","A3_DiagnosticCriteriaDefinition","","yes","","","[""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""no"",""yes"",""yes""]","5cb38a56ecadf2e73f00005e",False,27.453,"Is myc a tumour suppressor gene?","[""no""]",True,"2025-04-15T09:05:08.846821Z"
0.0,531,"","1","","2025-04-15T09:05:39.366457Z","","","α-synuclein","","","[""α-synuclein"",""Huntingtin"",""alpha-synuclein"",""alpha-synuclein"",""α-Synuclein"",""alpha-synuclein"",""alpha-synuclein"",""tau protein"",""Amyloid precursor protein"",""alpha-synuclein""]","53189656b166e2b80600001c",False,30.266,"Against which protein is the antibody used for immonostaining of Lewy bodies raised?","[""alpha-Synuclein""]",True,"2025-04-15T09:05:39.366474Z"
0.0,532,"","1","","2025-04-15T09:08:32.156377Z","B2_FabricatedEntityGuideline","","Alzheimer's disease, Parkinson's disease, schizophrenia, and bipolar disorder","","","[""Tourette syndrome, epilepsy and autism"",""Type 2 diabetes, atherosclerosis, and hypertension"",""Susceptibility to cancer and coronary heart disease (CHD)"",""depression, attention deficit hyperactivity disorder, autism, attention deficit disorder, ADHD"",""depression, schizophrenia, bipolar disorder, epilepsy, attention deficit hyperactivity disorder, asthma, Parkinson’s disease, autism spectrum disorder, schizophrenia"",""Mood disorders, schizophrenia, attention deficit hyperactivity disorder"",""Sjögren's syndrome, lupus erythematosus, scleroderma, ankylosing spondylitis"","""",""Parkinson's disease, Alzheimer's disease, schizophrenia, epilepsy and tardive dyskinesia."",""""]","54d646403706e89528000008",False,172.555,"List disorders that have been associated to the polymorphism rs2535629.","[""schizophrenia"",""major depressive disorder""]",True,"2025-04-15T09:08:32.156396Z"
0.0,533,"","1","","2025-04-15T09:25:59.082093Z","A3_DiagnosticCriteriaDefinition","","Tandem Repeats Finder","","","[""Recurrent neutral model (RNM)"",""Tandem Repeats Finder"",""CADD"",""MASSIVE"",""Restriction site association analysis (RSAA)"",""Rapid Repeat-Length Estimation (RRE)"",""HMM-based"",""BAMSE"",""Tandem Repeats Finder"",""LDA""]","5a804f71faa1ab7d2e00001d",False,1046.662,"Which algorithm is used for detection of long repeat expansions?","[""ExpansionHunter""]",True,"2025-04-15T09:25:59.082122Z"
0.0,534,"","1","","2025-04-15T09:34:01.732924Z","A3_DiagnosticCriteriaDefinition","","corticosteroids","","","[""Esomeprazole and ranitidine"",""Aloe vera and bromelain"",""Peppermint oil, N-acetyl-L-cysteine"",""Ibuprofen and paracetamol"",""Pseudoephedrine"",""Esomeprazole"",""levocetrizine"",""Eosinophilic esophagitis is a rare disease, also known as eosinophilic gastrointestinal disease or eosinophilic esophagitis."",""antihistamines"",""mesalamine""]","518ba4b5310faafe08000005",False,482.402,"Which drugs are utilized to treat eosinophilic esophagitis?","[""proton pump inhibitors"",""immunosoppressive drugs"",""budesonide""]",True,"2025-04-15T09:34:01.732950Z"
0.0,535,"","1","","2025-04-15T09:35:00.169600Z","A3_DiagnosticCriteriaDefinition","","N-acetylcysteine","","","[""Saccharine"",""Nox4"",""N-hydroxymethyl-1,4-naphthoquinone (HMNP)"",""Ethacridine"",""OX4"",""N-Acetyl-L-cysteine"",""N-[(1S,5R)-5-amino-2-(2,6-difluorophenyl)-1,3-dioxolan-4-yl]propanamide"",""4-hydroxy-2,3,5,6-tetrahydroxybenzophenone"",""N-acetylcysteine"",""N-benzyl-5-(2-pyridyl)-2-pyridinone (NBP2)""]","56c865d25795f9a73e000016",False,58.192,"Which compound is a specific inhibitor for Nox1 and Nox4?","[""GKT136901""]",True,"2025-04-15T09:35:00.169619Z"
